"-0.04580637","0.007456851","-0.07243799"
"-0.04580637","0.007456851","-0.07243799"
"0.029827405","-0.4261058","0.18429075"
"0.10865697","-0.39947417","0.30786142"
"0.18109496","-0.4250405","0.36645097"
"0.31851408","-0.4857606","0.30146983"
"0.257794","-0.5134575","0.13954964"
"0.02876214","-0.5454154","-0.053263225"
"-0.14913702","-0.5539375","-0.1768339"
"-0.11717909","-0.5539375","-0.07669904"
"0.051132694","-0.5070659","-0.0127831735"
"0.51984906","-0.2034655","-0.01917476"
"0.043675844","-0.13102753","0.12783173"
"-0.068176925","0.27696875","0.40053943"
"0.21092236","0.3685815","0.5550028"
"-0.06711166","-0.33768883","0.28229508"
"-0.1949434","0.30786142","0.16192019"
"-0.66579026","0.40373522","0.13954964"
"-0.6295713","0.13741912","0.10865697"
"-0.13102753","-0.015978966","0.024501082"
"0.50600064","-0.10652645","-0.07882957"
"0.737163","-0.29294774","-0.13422333"
"0.60080916","-0.23329292","-0.1949434"
"0.26525086","-0.17257284","-0.28975195"
"-0.070307456","-0.26631612","-0.50173956"
"-0.15765914","-0.17150758","-0.6892261"
"0.040480047","-0.002130529","-0.7307714"
"0.11504856","0.0628506","-0.67005134"
"0.094808534","0.007456851","-0.58056915"
"0.1768339","-0.026631612","-0.42397526"
"0.32277513","-0.09374327","-0.23435818"
"0.27803403","-0.12463594","-0.07350325"
"-0.025566347","0.035153728","-0.0777643"
"-0.2034655","-0.007456851","-0.09374327"
"-0.36218992","-0.08522116","-0.13422333"
"-0.3920173","-0.22050974","-0.15233281"
"-0.04261058","-0.40266997","-0.1949434"
"0.20240025","-0.3898868","-0.3270362"
"0.15978967","-0.07137272","-0.3653857"
"0.24181503","0.21518342","-0.29188246"
"0.4101268","0.41225734","-0.11717909"
"0.004261058","0.35473305","-0.2972088"
"-0.33662358","0.3334278","-0.25672874"
"-0.72970617","0.06178534","-0.3334278"
"-0.67218184","-0.0628506","-0.28868666"
"-0.026631612","0.051132694","-0.25246766"
"0.5006743","0.14061491","-0.15765914"
"0.6540724","0.0777643","0.068176925"
"0.46552056","0.16618125","0.26205507"
"-0.07350325","0.26312032","0.34621096"
"-0.5113269","0.35579833","0.314253"
"-0.6593987","0.32277513","0.19920446"
"-0.51771855","0.21198763","0.13954964"
"-0.29294774","0.05752428","0.14168017"
"-0.04580637","0.05752428","0.24501082"
"0.034088463","0.09054748","0.37390783"
"0.08948222","-0.060720075","0.4079963"
"0.18216023","-0.12037488","0.34301516"
"0.101200126","-0.16298546","0.17257284"
"-0.066046394","-0.22690132","0.034088463"
"-0.16085494","-0.30360037","-0.12144015"
"-0.15126756","-0.294013","-0.099069595"
"-0.01917476","-0.0958738","-0.034088463"
"0.17044231","0.14807177","0.07243799"
"-0.3717773","0.06178534","0.21092236"
"-0.51452273","0.07137272","0.24927188"
"0.16724652","0.19813919","0.23116238"
"0.12996227","-0.30466563","0.2514024"
"-0.037284255","0.70840085","0.2972088"
"-0.58909124","0.62317973","0.21731395"
"-0.5251754","0.588026","0.1107875"
"-0.026631612","0.531567","0.09267801"
"0.3355583","0.2609898","0.05006743"
"0.44741106","0.2034655","-0.11717909"
"0.5390238","0.15233281","-0.2545982"
"0.42077947","0.034088463","-0.36112466"
"0.083090626","0.015978966","-0.55287224"
"-0.16831179","0.14061491","-0.7094661"
"-0.17150758","0.38136467","-0.77870834"
"-0.0053263223","0.59122175","-0.7882957"
"0.14061491","0.6061355","-0.67963874"
"0.16618125","0.5581986","-0.49960902"
"0.19600865","0.52624065","-0.2876214"
"0.13528858","0.50813115","-0.084155895"
"-0.084155895","0.46658584","-0.036218993"
"-0.21092236","0.3920173","-0.058589544"
"-0.30360037","0.20133498","-0.051132694"
"-0.27164245","0.05539375","-0.14913702"
"0.056459017","-0.03195793","-0.21411815"
"0.16405073","-0.16724652","-0.15126756"
"0.1470065","-0.21518342","-0.21944448"
"-0.07243799","0.0958738","-0.20879184"
"0.43569317","0.28868666","-0.26631612"
"0.21411815","0.32384038","-0.4463458"
"-0.4133226","0.25566345","-0.3930826"
"-0.5219796","0.69029135","-0.11930962"
"-0.6988135","0.36005938","-0.029827405"
"-0.10013486","0.0628506","-0.024501082"
"0.67324716","0.221575","-0.14274544"
"0.9076053","0.19813919","-0.12357068"
"0.5539375","0.165116","0.111852765"
"-0.020240024","0.18216023","0.43249738"
"-0.3920173","0.1917476","0.62531024"
"-0.53476274","0.25992453","0.5592638"
"-0.55074173","0.07989483","0.44847634"
"-0.46978164","-0.0628506","0.34834146"
"-0.2514024","-0.14487597","0.33129725"
"-0.015978966","-0.07563378","0.37071204"
"0.099069595","-0.0628506","0.40586576"
"0.30360037","-0.049002163","0.3472762"
"0.3355583","-0.06391586","0.23009712"
"0.17470337","-0.12357068","0.15765914"
"0.06498113","-0.34514567","0.10972224"
"0.036218993","-0.4346279","0.010652645"
"0.15659387","-0.47404268","0.054328486"
"0.42077947","-0.16724652","-0.03834952"
"-0.19068234","-0.24820662","0.06178534"
"-0.52837116","-0.022370555","0.3110572"
"0.0958738","0.11824436","0.3089267"
"0.25566345","-0.07989483","0.36751625"
"-0.056459017","0.5539375","0.20453078"
"-0.49641323","0.4101268","0.11504856"
"-0.30786142","0.6466155","0.12783173"
"0.03834952","0.5028048","0.34940675"
"0.2034655","0.17896444","0.3153183"
"0.34940675","-0.082025364","0.033023197"
"0.47723848","-0.20879184","-0.26418558"
"0.3536678","-0.36964676","-0.42077947"
"-0.004261058","-0.45486793","-0.54648066"
"-0.1470065","-0.23329292","-0.6306366"
"-0.039414786","-0.07882957","-0.6402239"
"0.070307456","0.07563378","-0.5954828"
"0.029827405","0.099069595","-0.50387007"
"0.046871636","0.09374327","-0.34408042"
"0.17044231","0.111852765","-0.15126756"
"0.20879184","0.12250541","-0.011717909"
"0.13209279","0.10226539","-0.002130529"
"0.15233281","0.09374327","-0.002130529"
"0.18961707","0.2609898","0.033023197"
"0.08948222","0.28868666","0.10226539"
"0.21411815","-0.24714136","0.15339808"
"0.1438107","-0.551807","-0.083090626"
"-0.096939065","-0.5123922","-0.257794"
"0.010652645","-0.13102753","-0.35899413"
"0.44315","-0.113983296","-0.30999196"
"0.34834146","-0.1736381","-0.314253"
"-0.27483824","-0.4676511","-0.28549087"
"-0.7850999","-0.6412892","-0.20772657"
"-0.31318775","-0.38562572","-0.037284255"
"0.35153726","-0.128897","0.043675844"
"0.6040049","-0.19281286","0.023435818"
"0.5006743","-0.41971418","0.10439592"
"0.20985709","-0.34621096","0.30253512"
"-0.26631612","-0.23329292","0.4644553"
"-0.551807","-0.25033715","0.4910869"
"-0.5368933","-0.32597092","0.3749731"
"-0.34621096","-0.43888897","0.28229508"
"-0.21624869","-0.50387007","0.24714136"
"-0.10546118","-0.5411543","0.3089267"
"0.023435818","-0.63702816","0.3834952"
"0.28229508","-0.61891866","0.35153726"
"0.46339005","-0.5550028","0.18322548"
"0.33662358","-0.5400891","0.018109497"
"0.083090626","-0.51771855","-0.13422333"
"-0.084155895","-0.4463458","-0.17470337"
"-0.2695119","-0.5486112","0.07669904"
"-0.07669904","-0.44421527","0.03834952"
"0.23116238","-0.008522116","0.09374327"
"-0.04474111","0.10546118","0.26631612"
"0.004261058","0.33449304","0.30786142"
"0.24394555","0.27057716","0.18322548"
"0.10226539","-0.12250541","0.11717909"
"-0.0053263223","0.44847634","0.1107875"
"-0.5763081","0.38242993","0.14807177"
"-0.87564737","0.31957933","0.026631612"
"-0.4250405","0.36964676","0.0127831735"
"0.36645097","0.08841695","-0.04261058"
"0.74461985","-0.18322548","-0.10652645"
"0.6040049","-0.23116238","-0.17150758"
"0.29614353","-0.10013486","-0.25353295"
"-0.082025364","-0.18002969","-0.4282363"
"-0.22050974","-0.12463594","-0.58483016"
"-0.084155895","0.02130529","-0.6487461"
"0.09054748","0.09161274","-0.6423545"
"0.014913702","0.08735169","-0.59761333"
"-0.053263225","0.13848437","-0.48149952"
"0.08735169","0.15339808","-0.29933932"
"0.12144015","0.01917476","-0.14913702"
"-0.040480047","0.020240024","-0.10013486"
"-0.08735169","0.14061491","-0.113983296"
"-0.068176925","0.2609898","-0.06924219"
"-0.22264028","0.2247708","-0.09161274"
"-0.14807177","-0.10652645","-0.1587244"
"0.011717909","-0.2545982","-0.18109496"
"-0.025566347","-0.46339005","-0.31957933"
"-0.00958738","-0.17470337","-0.33662358"
"0.35153726","0.10333065","-0.32277513"
"0.37603834","0.26418558","-0.3121225"
"-0.080960095","0.39414784","-0.41864893"
"-0.25353295","0.32597092","-0.2514024"
"-0.54648066","0.06924219","-0.26205507"
"-0.29614353","0.06498113","-0.17576863"
"0.1470065","0.080960095","-0.12996227"
"0.5496765","0.11824436","-0.06924219"
"0.6306366","0.02876214","0.054328486"
"0.27696875","0.056459017","0.23329292"
"-0.28016454","0.19068234","0.4048005"
"-0.608266","0.24501082","0.4495416"
"-0.6178534","0.16192019","0.38136467"
"-0.44208476","0.008522116","0.294013"
"-0.21411815","-0.12144015","0.27696875"
"-0.015978966","-0.14487597","0.36325517"
"0.1107875","-0.15233281","0.4314321"
"0.3089267","-0.17044231","0.3898868"
"0.41438788","-0.19707392","0.24714136"
"0.22264028","-0.16937704","0.05752428"
"-0.070307456","-0.19600865","-0.09054748"
"-0.26738137","-0.35260254","-0.22903186"
"-0.26738137","-0.32490566","-0.11824436"
"0.011717909","-0.10972224","-0.07882957"
"0.013848438","0.058589544","0.10759171"
"-0.3334278","0.18429075","0.3270362"
"-0.023435818","0.3717773","0.34301516"
"0.4708469","0.04580637","0.34940675"
"0.10865697","-0.3334278","0.21624869"
"-0.0479369","0.45593318","0.12037488"
"-0.52411014","0.68816084","0.12783173"
"-0.65726817","0.70840085","0.070307456"
"-0.29188246","0.5187838","0.083090626"
"0.16937704","0.05965481","-0.054328486"
"0.3930826","0.0031957934","-0.16618125"
"0.515588","0.09374327","-0.21624869"
"0.4165184","0.011717909","-0.25033715"
"0.051132694","-0.1470065","-0.45380265"
"-0.16724652","-0.09374327","-0.66365975"
"-0.113983296","0.10546118","-0.7307714"
"0.01917476","0.25033715","-0.71479243"
"0.09054748","0.23542345","-0.6668556"
"0.16298546","0.2428803","-0.51665324"
"0.24820662","0.21518342","-0.3089267"
"0.20026971","0.20559604","-0.10013486"
"0.0063915867","0.19068234","-0.010652645"
"-0.113983296","0.20879184","-0.008522116"
"-0.21518342","0.14807177","0.017044231"
"-0.33129725","0.0053263223","-0.08522116"
"-0.12037488","-0.19281286","-0.20879184"
"-0.017044231","-0.24714136","-0.11717909"
"-0.07563378","-0.27803403","-0.15126756"
"-0.070307456","0.066046394","-0.16405073"
"0.11930962","0.16405073","-0.17896444"
"0.41864893","0.61891866","-0.31957933"
"-0.35473305","0.5028048","-0.53476274"
"-0.4048005","0.70200926","-0.2790993"
"-0.4857606","0.4293016","-0.18961707"
"-0.45806372","0.15020229","-0.18642128"
"-0.10972224","-0.00958738","-0.18322548"
"0.37710363","0.1555286","-0.1768339"
"0.67324716","0.2066613","-0.023435818"
"0.4314321","0.19707392","0.24820662"
"-0.15126756","0.18855181","0.43995422"
"-0.57098174","0.1257012","0.49534798"
"-0.7030745","0.096939065","0.3717773"
"-0.5933523","0.026631612","0.28122982"
"-0.37816888","-0.046871636","0.24181503"
"-0.046871636","-0.08628642","0.2695119"
"0.18216023","-0.039414786","0.3387541"
"0.4016047","-0.07669904","0.38456047"
"0.56672066","-0.11611383","0.33449304"
"0.46978164","-0.2034655","0.19387813"
"0.1470065","-0.23861924","0.084155895"
"-0.10652645","-0.3568636","-0.051132694"
"-0.16618125","-0.47830373","-0.03195793"
"-0.049002163","-0.35899413","-0.026631612"
"0.18322548","-0.08948222","0.06711166"
"-0.2247708","-0.053263225","0.2609898"
"-0.23116238","-0.06924219","0.34940675"
"0.1587244","-0.07669904","0.2428803"
"0.4111921","-0.74781567","0.36112466"
"0.25885928","-0.19920446","0.32490566"
"0.14913702","0.10333065","0.12144015"
"-0.24074976","0.014913702","-0.084155895"
"-0.35260254","0.20133498","-0.12144015"
"-0.00958738","-0.113983296","-0.15446335"
"0.47510794","-0.1736381","-0.13954964"
"0.6870956","-0.056459017","-0.12250541"
"0.7414241","-0.10972224","-0.10439592"
"0.5091964","-0.26312032","-0.2396845"
"0.08628642","-0.23329292","-0.48149952"
"-0.15978967","-0.05219796","-0.6125271"
"-0.0031957934","0.15978967","-0.6263755"
"0.1736381","0.20559604","-0.5422196"
"0.10546118","0.16298546","-0.40053943"
"0.0","0.17470337","-0.27483824"
"0.05965481","0.25353295","-0.1107875"
