,0
266,0.9589412962334578
267,0.9586019681031558
268,0.9589412962334578
269,0.9586019681031558
270,0.9586019681031558
271,0.9586019681031558
272,0.9586019681031558
273,0.9586019681031558
274,0.9586019681031558
275,0.9589412962334578
276,0.9586019681031558
277,0.9582626399728538
278,0.9582626399728538
279,0.9586019681031558
280,0.9586019681031558
281,0.9586019681031558
282,0.9582626399728538
283,0.9582626399728538
284,0.9586019681031558
285,0.9589412962334578
286,0.9589412962334578
287,0.9582626399728538
288,0.9582626399728538
289,0.9575839837122497
290,0.9575839837122497
291,0.9582626399728538
292,0.9572446555819477
293,0.9575839837122497
294,0.9582626399728538
295,0.9579233118425518
296,0.9575839837122497
297,0.9575839837122497
298,0.9575839837122497
299,0.9562266711910418
300,0.9558873430607397
301,0.9569053274516457
302,0.9565659993213438
303,0.9565659993213438
304,0.9565659993213438
305,0.9565659993213438
306,0.9569053274516457
307,0.9569053274516457
308,0.9569053274516457
309,0.9572446555819477
310,0.9565659993213438
311,0.9565659993213438
312,0.9565659993213438
313,0.9565659993213438
314,0.9565659993213438
315,0.9562266711910418
316,0.9562266711910418
317,0.9552086868001357
318,0.9558873430607397
319,0.9555480149304377
320,0.9555480149304377
321,0.9555480149304377
322,0.9558873430607397
323,0.9565659993213438
324,0.9558873430607397
325,0.9555480149304377
326,0.9555480149304377
327,0.9555480149304377
328,0.9552086868001357
329,0.9552086868001357
330,0.9552086868001357
331,0.9555480149304377
332,0.9555480149304377
333,0.9555480149304377
334,0.9558873430607397
335,0.9562266711910418
336,0.9562266711910418
337,0.9558873430607397
338,0.9558873430607397
339,0.9558873430607397
340,0.9558873430607397
341,0.9558873430607397
342,0.9562266711910418
343,0.9558873430607397
344,0.9562266711910418
345,0.9562266711910418
346,0.9562266711910418
347,0.9562266711910418
348,0.9558873430607397
349,0.9558873430607397
350,0.9558873430607397
351,0.9552086868001357
352,0.9552086868001357
353,0.9548693586698337
354,0.9558873430607397
355,0.9558873430607397
356,0.9558873430607397
357,0.9565659993213438
358,0.9569053274516457
359,0.9565659993213438
360,0.9565659993213438
361,0.9569053274516457
362,0.9569053274516457
363,0.9569053274516457
364,0.9572446555819477
365,0.9572446555819477
366,0.9569053274516457
367,0.9572446555819477
368,0.9565659993213438
369,0.9565659993213438
370,0.9565659993213438
371,0.9569053274516457
372,0.9538513742789277
373,0.9531727180183237
374,0.9535120461486257
375,0.9545300305395318
376,0.9541907024092298
377,0.9548693586698337
378,0.9548693586698337
379,0.9545300305395318
380,0.9548693586698337
381,0.9538513742789277
382,0.9548693586698337
383,0.9552086868001357
384,0.9552086868001357
385,0.9552086868001357
386,0.9548693586698337
387,0.9548693586698337
388,0.9545300305395318
389,0.9545300305395318
390,0.9545300305395318
391,0.9545300305395318
392,0.9545300305395318
393,0.9545300305395318
394,0.9545300305395318
395,0.9545300305395318
396,0.9548693586698337
397,0.9545300305395318
398,0.9545300305395318
399,0.9545300305395318
400,0.9545300305395318
401,0.9545300305395318
402,0.9545300305395318
403,0.9545300305395318
404,0.9548693586698337
405,0.9548693586698337
406,0.9548693586698337
407,0.9548693586698337
408,0.9548693586698337
409,0.9548693586698337
410,0.9552086868001357
411,0.9552086868001357
412,0.9552086868001357
413,0.9552086868001357
414,0.9552086868001357
415,0.9552086868001357
416,0.9552086868001357
417,0.9552086868001357
418,0.9552086868001357
419,0.9552086868001357
420,0.9552086868001357
421,0.9552086868001357
422,0.9552086868001357
423,0.9552086868001357
424,0.9552086868001357
425,0.9552086868001357
426,0.9541907024092298
427,0.9541907024092298
428,0.9541907024092298
429,0.9548693586698337
430,0.9548693586698337
431,0.9548693586698337
432,0.9548693586698337
433,0.9548693586698337
434,0.9548693586698337
435,0.9552086868001357
436,0.9552086868001357
437,0.9555480149304377
438,0.9545300305395318
439,0.9545300305395318
440,0.9545300305395318
441,0.9545300305395318
442,0.9545300305395318
443,0.9548693586698337
444,0.9555480149304377
445,0.9541907024092298
446,0.9562266711910418
447,0.9565659993213438
448,0.9579233118425518
449,0.9575839837122497
450,0.9572446555819477
451,0.9575839837122497
452,0.9579233118425518
453,0.9572446555819477
454,0.9575839837122497
455,0.9586019681031558
456,0.9586019681031558
457,0.9589412962334578
458,0.9602986087546658
459,0.9599592806243638
460,0.9596199524940617
461,0.9596199524940617
462,0.9592806243637597
463,0.9592806243637597
464,0.9592806243637597
465,0.9592806243637597
466,0.9592806243637597
467,0.9589412962334578
468,0.9589412962334578
469,0.9589412962334578
470,0.9592806243637597
471,0.9592806243637597
472,0.9592806243637597
473,0.9592806243637597
474,0.9592806243637597
475,0.9596199524940617
476,0.9596199524940617
477,0.9596199524940617
478,0.9596199524940617
479,0.9596199524940617
480,0.9596199524940617
481,0.9596199524940617
482,0.9596199524940617
483,0.9599592806243638
484,0.9599592806243638
485,0.9599592806243638
486,0.9599592806243638
487,0.9599592806243638
488,0.9599592806243638
489,0.9606379368849678
490,0.9606379368849678
491,0.9609772650152698
492,0.9609772650152698
493,0.9609772650152698
494,0.9609772650152698
495,0.9609772650152698
496,0.9606379368849678
497,0.9606379368849678
498,0.9602986087546658
499,0.9602986087546658
500,0.9602986087546658
501,0.9602986087546658
502,0.9599592806243638
503,0.9606379368849678
504,0.9602986087546658
505,0.9602986087546658
506,0.9602986087546658
507,0.9602986087546658
508,0.9602986087546658
509,0.9602986087546658
510,0.9602986087546658
511,0.9606379368849678
512,0.9613165931455717
513,0.9613165931455717
514,0.9609772650152698
515,0.9613165931455717
516,0.9613165931455717
517,0.9613165931455717
518,0.9616559212758737
519,0.9609772650152698
520,0.9613165931455717
521,0.9613165931455717
522,0.9613165931455717
523,0.9613165931455717
524,0.9613165931455717
525,0.9613165931455717
526,0.9613165931455717
527,0.9613165931455717
528,0.9616559212758737
529,0.9619952494061758
530,0.9619952494061758
531,0.9619952494061758
532,0.9616559212758737
533,0.9613165931455717
534,0.9613165931455717
535,0.9613165931455717
536,0.9613165931455717
537,0.9616559212758737
538,0.9619952494061758
539,0.9619952494061758
540,0.9613165931455717
541,0.9616559212758737
542,0.9616559212758737
543,0.9616559212758737
544,0.9619952494061758
545,0.9616559212758737
546,0.9616559212758737
547,0.9616559212758737
548,0.9616559212758737
549,0.9616559212758737
550,0.9616559212758737
551,0.9613165931455717
552,0.9606379368849678
553,0.9602986087546658
554,0.9609772650152698
555,0.9609772650152698
556,0.9606379368849678
557,0.9619952494061758
558,0.9619952494061758
559,0.9619952494061758
560,0.9623345775364778
561,0.9619952494061758
