0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
-0.010773907,0.7152678000000001,0.8774749,0.705691,-0.076015905,-1.429937,-1.7561468999999996,1.3551182,-2.5252842999999996,-4.44304,-2.054225,1.0498575,1.9303252,4.0982747,1.4706384,-0.5955577,-0.59017074,-1.3904326,-2.6689363,-1.1474211,-1.5430629999999999,0.093373865,2.2074540000000002,1.6130934,0.39923313,-0.1364695,1.9434932,-0.04249708,-2.107496,-1.4927847,-2.6018987,0.65541273,0.9624690999999999,-2.5037365,-2.7503393,-1.8728642,-0.8924386999999999,-0.9056068000000002,-0.21368249999999997,0.7020996,0.08259996,-1.7076644,-3.3584663999999997,-1.3509283,1.0324994,-3.894169,-1.7232267,5.0942625999999995,3.6337996,6.2153480000000005,1
-0.1364695,1.9434932,-0.04249708,-2.107496,-1.4927847,-2.6018987,0.65541273,0.9624690999999999,-2.5037365,-2.7503393,-1.8728642,-0.8924386999999999,-0.9056068000000002,-0.21368249999999997,0.7020996,0.08259996,-1.7076644,-3.3584663999999997,-1.3509283,1.0324994,-3.894169,-1.7232267,5.0942625999999995,3.6337996,6.2153480000000005,1.6106992,-1.4867992,-4.18686,-5.889736,-3.8642415999999997,0.073621705,0.8834603999999999,2.0859482,3.144784,2.143409,1.7657237000000001,0.073621705,-0.6254852,-1.0247183000000002,-9.285313,-8.703522,-0.94930094,1.9572599,1.5298948,2.3349452,0.8110358,0.7942764,-0.5805939,-1.127669,-1.7357962,1
1.6106992,-1.4867992,-4.18686,-5.889736,-3.8642415999999997,0.073621705,0.8834603999999999,2.0859482,3.144784,2.143409,1.7657237000000001,0.073621705,-0.6254852,-1.0247183000000002,-9.285313,-8.703522,-0.94930094,1.9572599,1.5298948,2.3349452,0.8110358,0.7942764,-0.5805939,-1.127669,-1.7357962,-2.565387,-2.6162639,-1.2366052,-0.31423897,2.0937295,0.3669114,0.8996213,7.599794999999999,4.9559975,6.3446345,-0.14724341,-3.6709096,-6.4817023,-6.0884547,-3.626617,-1.5292963,0.90500826,3.1549592,2.7150247000000003,2.0069396,0.18435353,-0.43634325,-0.8972271,-1.3988123,-9.103952,1
-2.565387,-2.6162639,-1.2366052,-0.31423897,2.0937295,0.3669114,0.8996213,7.599794999999999,4.9559975,6.3446345,-0.14724341,-3.6709096,-6.4817023,-6.0884547,-3.626617,-1.5292963,0.90500826,3.1549592,2.7150247000000003,2.0069396,0.18435353,-0.43634325,-0.8972271,-1.3988123,-9.103952,-9.300875,-0.39205053,2.6078842,1.8381484000000001,3.3764230000000004,2.5091232999999997,0.9498995000000001,-0.5069722,-1.6460136000000003,-2.1811178,-2.9694088,-2.3104044999999998,-1.5783775,-1.2384008,-1.1354501000000001,1.6549919999999998,1.9213468999999996,8.297705,8.285733,-1.7040731,-3.4314894999999996,-0.8655039000000001,-1.7082629,-3.8540661,-2.0925324,1
-9.300875,-0.39205053,2.6078842,1.8381484000000001,3.3764230000000004,2.5091232999999997,0.9498995000000001,-0.5069722,-1.6460136000000003,-2.1811178,-2.9694088,-2.3104044999999998,-1.5783775,-1.2384008,-1.1354501000000001,1.6549919999999998,1.9213468999999996,8.297705,8.285733,-1.7040731,-3.4314894999999996,-0.8655039000000001,-1.7082629,-3.8540661,-2.0925324,-0.9792285,0.6362591,2.3469162,1.5412674,1.9105729999999999,0.86251116,0.7344214,-0.3585317,-2.48159,-13.105262,-10.94629,3.7116113,5.036802,1.8100165000000001,1.0636241000000002,0.24959552,0.2896984,-0.33399114,-2.9975405,-3.5691562000000006,-2.7665,-2.5617957000000002,-0.59495914,-1.2366052,0.4770447,1
-0.9792285,0.6362591,2.3469162,1.5412674,1.9105729999999999,0.86251116,0.7344214,-0.3585317,-2.48159,-13.105262,-10.94629,3.7116113,5.036802,1.8100165000000001,1.0636241000000002,0.24959552,0.2896984,-0.33399114,-2.9975405,-3.5691562000000006,-2.7665,-2.5617957000000002,-0.59495914,-1.2366052,0.4770447,2.5330652999999996,1.3371617,7.9062524000000005,2.528277,0.24899697,0.30526072,1.8219875,-1.0540473,-4.5681367,-5.5575410000000005,-1.8848352,-0.4213795,0.41599256,2.6743232999999997,2.3576900000000003,2.1571757999999996,1.5604209999999998,1.352724,0.85054016,-5.3444567,-12.118252,-3.9145198,3.0951042,-0.39683893,-0.29927522,1
2.5330652999999996,1.3371617,7.9062524000000005,2.528277,0.24899697,0.30526072,1.8219875,-1.0540473,-4.5681367,-5.5575410000000005,-1.8848352,-0.4213795,0.41599256,2.6743232999999997,2.3576900000000003,2.1571757999999996,1.5604209999999998,1.352724,0.85054016,-5.3444567,-12.118252,-3.9145198,3.0951042,-0.39683893,-0.29927522,1.4999673,1.9590555,0.34835634,-1.5939398,-2.4307132,-2.5881321,-3.3518825,-0.11432313,-0.66618663,-2.5330652999999996,0.3716998,1.3700819,3.2962172,9.495403999999999,2.0853498,-0.12030864,0.9600749,-0.6607997,-3.8959646,-3.9031472000000003,-2.4355016,-0.85173726,1.6388310000000001,3.0986955000000003,2.6635494,1
1.4999673,1.9590555,0.34835634,-1.5939398,-2.4307132,-2.5881321,-3.3518825,-0.11432313,-0.66618663,-2.5330652999999996,0.3716998,1.3700819,3.2962172,9.495403999999999,2.0853498,-0.12030864,0.9600749,-0.6607997,-3.8959646,-3.9031472000000003,-2.4355016,-0.85173726,1.6388310000000001,3.0986955000000003,2.6635494,1.1097125,0.40880993,0.5734113000000001,0.08140286,-2.4899697,-12.309788000000001,-4.3299136,4.421492,0.75956047,0.63206923,1.7046716,-0.5129577000000001,-0.97623575,-3.020884,-2.2313959999999997,-2.9580362,-2.3900118,-1.1785458,-0.6841431,-0.7015011,1.5729905,2.2720973,8.779537,10.998961999999999,-1.9883845000000002,1
1.1097125,0.40880993,0.5734113000000001,0.08140286,-2.4899697,-12.309788000000001,-4.3299136,4.421492,0.75956047,0.63206923,1.7046716,-0.5129577000000001,-0.97623575,-3.020884,-2.2313959999999997,-2.9580362,-2.3900118,-1.1785458,-0.6841431,-0.7015011,1.5729905,2.2720973,8.779537,10.998961999999999,-1.9883845000000002,-5.341464,-4.0150760000000005,-2.693477,-2.3642743,-1.5753847,-1.4730326,1.2808979,4.7907977,3.9773676,2.5474305,-0.19692309,-2.3654714,-3.2034418999999996,-4.7812209999999995,-7.508815299999999,-3.9378633,2.0111293999999997,-1.632247,-1.5945383,-0.010773907,1.9883845000000002,2.367267,-0.12389994,-2.677316,-2.2427685,1
-5.341464,-4.0150760000000005,-2.693477,-2.3642743,-1.5753847,-1.4730326,1.2808979,4.7907977,3.9773676,2.5474305,-0.19692309,-2.3654714,-3.2034418999999996,-4.7812209999999995,-7.508815299999999,-3.9378633,2.0111293999999997,-1.632247,-1.5945383,-0.010773907,1.9883845000000002,2.367267,-0.12389994,-2.677316,-2.2427685,-2.630629,-2.4570496,-1.5658079,-1.2773066000000002,-1.6406266999999999,1.555034,2.3600842999999996,11.752538000000001,2.3331497000000003,-0.6721720999999999,-0.6979098000000001,0.79966336,-1.4221559,-3.3171665999999997,-1.7166426,-0.44472298,-0.99658644,1.2090718999999999,1.9728221999999997,1.9668366999999998,0.3196259,0.34835634,-0.30645782,-2.6557682000000002,-9.855133,1
