0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
-0.04580637,-0.04580637,-0.21624869,-0.92997587,-0.87351686,-0.68389976,-0.02876214,0.12144015,-0.97897804,0.0053263223,0.62531024,0.9193232,1.433846,0.2972088,-0.8213189000000001,-0.46232477,0.39627838,0.62531024,0.8085357,0.37071204,-0.19813919,-0.69774824,-0.9960223,-0.75420725,0.28442562,1.1110708999999999,0.45699844,0.61572284,0.93423694,0.46125950000000004,-0.85540736,-1.1238540000000001,-1.0365024,-0.66365975,-0.21198763,0.20133498,0.5123922000000001,0.5187838,-0.14487597,-0.8745821,-0.7137272,-0.48043427,-0.37923414,0.34301516,0.4825648,0.24820662,0.9491506,0.26738137,0.680704,0.4250405,1
1.1110708999999999,0.45699844,0.61572284,0.93423694,0.46125950000000004,-0.85540736,-1.1238540000000001,-1.0365024,-0.66365975,-0.21198763,0.20133498,0.5123922000000001,0.5187838,-0.14487597,-0.8745821,-0.7137272,-0.48043427,-0.37923414,0.34301516,0.4825648,0.24820662,0.9491506,0.26738137,0.680704,0.4250405,-0.27483824,-0.053263225,1.0897655000000002,1.2144015,0.8266452,0.35473305,-0.1949434,-0.75101143,-1.196292,-0.8809737,-0.22050974,0.8021441,1.5329156000000002,0.27696875,0.38456047,0.95128113,-0.79255676,-1.1707256000000001,-0.34088463,0.20026971,0.36005938,0.38562572,0.15978967,-0.46232477,-0.70627034,1
-0.27483824,-0.053263225,1.0897655000000002,1.2144015,0.8266452,0.35473305,-0.1949434,-0.75101143,-1.196292,-0.8809737,-0.22050974,0.8021441,1.5329156000000002,0.27696875,0.38456047,0.95128113,-0.79255676,-1.1707256000000001,-0.34088463,0.20026971,0.36005938,0.38562572,0.15978967,-0.46232477,-0.70627034,-0.4261058,-0.39734364,-0.54435015,-0.022370555,0.8863,0.43036684,0.37071204,-0.8042746999999999,-0.11824436,0.49960902,-0.47723848,-0.38562572,1.1195928999999998,1.2985574,0.5475459,-0.330232,-0.95128113,-0.94275904,-0.5305017,-0.20985709,-0.25140239999999997,0.27164245,1.5659386999999998,0.44741106,0.3153183,1
-0.4261058,-0.39734364,-0.54435015,-0.022370555,0.8863,0.43036684,0.37071204,-0.8042746999999999,-0.11824436,0.49960902,-0.47723848,-0.38562572,1.1195928999999998,1.2985574,0.5475459,-0.330232,-0.95128113,-0.94275904,-0.5305017,-0.20985709,-0.25140239999999997,0.27164245,1.5659386999999998,0.44741106,0.3153183,0.386691,-0.66579026,-0.660464,-0.15233281,-0.03834952,0.083090626,0.1949434,-0.018109497,-0.7350325,-0.80747044,-0.5763081,-0.67218184,-0.76059884,-0.64768076,0.30466563,1.7331853,0.30892670000000005,-0.38456047,-0.18002969,0.17789917,-0.29933932,0.27803403,1.0652645,0.87990844,0.51665324,1
0.386691,-0.66579026,-0.660464,-0.15233281,-0.03834952,0.083090626,0.1949434,-0.018109497,-0.7350325,-0.80747044,-0.5763081,-0.67218184,-0.76059884,-0.64768076,0.30466563,1.7331853,0.30892670000000005,-0.38456047,-0.18002969,0.17789917,-0.29933932,0.27803403,1.0652645,0.87990844,0.51665324,-0.42290998,-1.2836437,-1.4008228,-0.8341021000000001,-0.22690132,-0.29188246,0.049002163,1.9536950000000002,2.5587652000000003,0.721184,0.38242993,-0.52411014,-0.98430437,-0.39521313,-0.3174488,-0.43888897,0.07776430000000001,0.4314321,-0.13954964,-1.051416,-0.8586031999999999,-0.15446335,0.015978966,-0.43782368,0.31851408,1
-0.42290998,-1.2836437,-1.4008228,-0.8341021000000001,-0.22690132,-0.29188246,0.049002163,1.9536950000000002,2.5587652000000003,0.721184,0.38242993,-0.52411014,-0.98430437,-0.39521313,-0.3174488,-0.43888897,0.07776430000000001,0.4314321,-0.13954964,-1.051416,-0.8586031999999999,-0.15446335,0.015978966,-0.43782368,0.31851408,1.2964269,0.19174760000000002,-0.49321744,-0.53795856,1.3305153,0.9672601000000001,-0.008522116,0.25246766,0.7914915,0.41119209999999995,-0.08628642,-0.12996227,-0.221575,-0.31318775,-0.4282363,-0.8745821,-1.0482203,0.86606,2.8815402999999997,0.6956177,-0.43462790000000007,-0.63702816,-0.97258645,-0.5028047999999999,-0.1768339,1
1.2964269,0.19174760000000002,-0.49321744,-0.53795856,1.3305153,0.9672601000000001,-0.008522116,0.25246766,0.7914915,0.41119209999999995,-0.08628642,-0.12996227,-0.221575,-0.31318775,-0.4282363,-0.8745821,-1.0482203,0.86606,2.8815402999999997,0.6956177,-0.43462790000000007,-0.63702816,-0.97258645,-0.5028047999999999,-0.1768339,-0.350472,-0.20985709,0.16298546,0.06604639400000001,-0.43995422,-0.39414784,-0.07563378,-0.36218992,-0.79255676,-0.49534798,1.2186625,0.9267801,-0.1438107,-0.17044231,0.8969527,0.25353295,-0.27590349999999997,0.25885928,0.87032104,0.62744075,0.34301516,-0.22903186,-0.6423545,-0.58483016,-0.59228706,1
-0.350472,-0.20985709,0.16298546,0.06604639400000001,-0.43995422,-0.39414784,-0.07563378,-0.36218992,-0.79255676,-0.49534798,1.2186625,0.9267801,-0.1438107,-0.17044231,0.8969527,0.25353295,-0.27590349999999997,0.25885928,0.87032104,0.62744075,0.34301516,-0.22903186,-0.6423545,-0.58483016,-0.59228706,-0.6743124,-0.7595335999999999,0.76912093,2.299906,1.099353,0.5635249,-0.6242449999999999,-1.1046791999999999,-0.608266,-0.3206446,-0.2908172,-0.046871635999999994,0.41119209999999995,0.03195793,-0.5699165,-0.70200926,-0.6348976,-0.716923,-0.74781567,0.013848438000000001,1.9291939999999999,1.5776566,0.43249738,-0.08735169,-0.05539375,1
-0.6743124,-0.7595335999999999,0.76912093,2.299906,1.099353,0.5635249,-0.6242449999999999,-1.1046791999999999,-0.608266,-0.3206446,-0.2908172,-0.046871635999999994,0.41119209999999995,0.03195793,-0.5699165,-0.70200926,-0.6348976,-0.716923,-0.74781567,0.013848438000000001,1.9291939999999999,1.5776566,0.43249738,-0.08735169,-0.05539375,-0.7776430000000001,-0.24394555,0.67537767,1.026915,0.5123922000000001,-0.035153727999999995,-0.60933125,-1.0333065000000001,-0.8181231,-0.6423545,-0.71798825,0.1107875,1.9291939999999999,1.3592775,0.49854377,-0.24714136,-0.71159667,-0.15339808,0.05752428,0.040480047000000005,-0.033023197000000004,0.015978966,0.22050974,-0.082025364,-0.73290193,1
-0.7776430000000001,-0.24394555,0.67537767,1.026915,0.5123922000000001,-0.035153727999999995,-0.60933125,-1.0333065000000001,-0.8181231,-0.6423545,-0.71798825,0.1107875,1.9291939999999999,1.3592775,0.49854377,-0.24714136,-0.71159667,-0.15339808,0.05752428,0.040480047000000005,-0.033023197000000004,0.015978966,0.22050974,-0.082025364,-0.73290193,-0.6295713000000001,-0.38775626,-0.7584683000000001,-1.1110708999999999,0.010652645,1.2644688999999998,0.13635385,-0.2034655,0.47297743,0.680704,-0.043675844000000005,-0.029827405,0.60080916,0.45912898,-0.10013486,-0.43569317,-0.5581986,-0.74461985,-0.6530071,-0.94808537,-1.1781825000000001,0.45699844,2.111354,1.2314457,0.35473305,1
